#key	synopsis
ikari3	Two shirtless Rambo-type players fight their way behind enemy lines to rescue a kidnapped hostage. Various military types must be killed by fist, knife, foot or gun. The players are occasionally marauded by tanks and
ikaruga	Ikaruga is a shoot-em-up arcade game which brings a perfect blend of classic arcade shooting and original gameplay. The player's ship can switch between two different 'polarities': White and Dark. The Dark polarity can absorb dark colored enemy bullets while the White polarity can absorb white-colored enemy bullets. If the player kills 3 enemies of the same color in a row, a combo is built up that adds to the score.
ikki	Set in the ancient medieval Japan, where a poor farming village is planning an insurrection to overthrow their feudal overlord. However, the only participants in the revolt are the player's character, Gonbe, and the optional second-player character, Tago, and the player battles against an army of ninjas, armed samurai a ghosts, and foot soldiers. The game has a great and colorful levels design, inspired in customs and myths Japanese of that time. The character's movement is controlled with an 8-way joystick, and pressing the single button allows the player to attack by throwing a sickle. The direction in which the sickle is thrown cannot be determined by the player, and the weapon will automatically head towards the closest enemy. This forces an emphasis on avoiding attacks rather than attacking aggressively. The right side of the screen displays the player's points, along with a map of the level. The location of koban coins is displayed on this map, but players must circumvent walls and other barriers to go to those locations. The level is completed when the player picks up all 8 gold koban coins which are spread throughout the map, or if they capture the daikan (Japanese feudal lord) that can randomly appear during the level. The player loses a life when they come in contact with any of the enemy characters or projectiles. A bonus stage exist and some extras actions gameplay like grab a key to save a prisoner and especial items to increase speed of the character.
illvelo	Illmatic Envelope, commonly abbreviated Illvelo, is a 2008 cartoon style shoot-'em-up for the Sega NAOMI arcade platform by Milestone. They ported it to the Nintendo Wii later that year as Illvelo Wii, with Sega partnering in its release.
imago	A shoot'em up that is a mix between Centipede and Galaga.
imekura	Imekura Mahjong is an adult mahjong game with six live-action AV actresses as opponents. Imekura Mahjong is not exactly a strip mahjong game as many of the girls start out nude in their first &quot;strip&quot; scene, with following scenes featuring the girls in more suggestive poses. An adult scene is shown every time the player wins a hand. Each girl features three adult scenes, the first two consisting of a still image, and the last featuring a super low frame-rate video. If a girls betting funds are completely depleted, then all of her remaining adult scenes are shown. The player loses the game once all of his betting funds are depleted.
imgfight	Image Fight is a vertically scrolling shoot-em-up with an original premise. The game's first five stages are supposed to be a 'simulation' and serve as training to test the player's abilities. Player's will receive a penalty if their hit-ratio is too low. Once players have proved themselves on the opening stages, they will progress to the game's last three stages, blasting off into space on a mission to destroy the alien vegetation surrounding the Moon's main computer. If the player fails in the mission, they must endure the dreaded 'Penalty Zone'. Features a high level of challenge, a wide variety of weapons and the ability to change speed. If the player's ship is equipped with one or more red/blue extra guns, pushing both Action buttons simultaneously will sling the guns forward in a boomerang-like fashion. This is a powerful and destructive method and can be done an unlimited number of times.
imolagp	Imola Grand Prix is a top-down arcade racing game. The player controls a red car that speeds along a straight track, which occasionally varies in width. The aim is to complete a length of track within a time limit. This will rely on overtaking many slower cars. Hitting one of these will cause a crash, and the player's car will be taken away by a safety vehicle and replaced on the side of the road. This, of course, takes time which the player can ill afford to lose. There are also puddles on the road, icy roads which make steering difficult, and occasional stretches that are dark and where the player can only see the area illuminated by the car's headlights.
imsorry	Rabid-Media rates this game: 4/5This one's just plain rediculous! you are some fat guy in a suit. there is a small screen filled with other suited guys, a rolling barrel, and bars of gold. your job is to get those bars of gold and bring them to the building with the word, &quot;IN&quot; on it. Kinda like flicky, you can bring some over to it, then get the rest seperately, but you will get less points this way. the graphics are nice and vivid (for an 80's sega arcade game.) and the animations are just plain silly, and sometimes disturbing (when you get caught by a suited man, he then is in a black bikini beating you with a whip!) you can combat these perverst by punching them, sometimes repeatedly. you must jump over the barrel to avoid it most of the time. as far as arcade games go, it's definately a fun, challenging product of Japanese insanity! try it!
inca	An adult puzzle game.
indianbt	Indian Battle is a Western-themed game that features a battle between cowboys and Indians in a desert.
indy500	Ladies and Gentlemen, Start Your Engines!!
indyheat	A 3-player, Indy style racing game with 5 cars that each race around 15 of Danny Sullivan's favorite tracks. Players can turbo, crash, catch fire, and lose fuel, but they may pit stop for repair. Danny himself always races (yellow car) and players can earn money for more turbo, faster pit crew, acceleration, brakes, and tires.
indytemp	Indiana Jones and the Temple of Doom is an action games based on the movie of the same same in which the player takes on the role of action hero, Indiana Jones. Indy must infiltrate the lair of the evil Thuggee cult and their boss, Mola Ram, armed only with his trademark whip. The goal is to free the children the cult has kidnapped as slaves, recover the stolen relics known as &quot;Sankara Stones&quot; and escape from the temple. The game that takes place over three different zones; the mines, a mine-cart chase and the temple. Players can choose to start the game on any one of three difficulty levels: easy, medium and hard. These are selected by entering the corresponding door. The first zone is made up of ledges, ladders, slides and conveyor belts. Indy must free kidnapped children by finding their cages and whipping them open. Rattlesnakes and Thuggee guards patrol the ledges and must be avoided or whipped. Players must be careful to not fall from a ledge or a life is lost. Mola Ram himself occasionally appears and throws flaming hearts at Indy, these must be whipped or avoided. The second zone is a recreation of the famous mine cart chase from the movie and the player must guide Indy's cart to the bottom of the mine, keeping ahead of enemy carts and avoiding dead ends and track-side enemies. The cart can be steered left and right to different tracks to avoid obstacles. The third zone takes place in the temple itself and Indy must make his way to the altar and retrieve the Sankara stone. Indy must avoid guards, rattlesnakes and flaming hearts thrown by Mola Ram. Once a Sankara stone has been retrieved Indy must escape the temple through one of the four doors that opens. The zones are then repeated twice more to collect the two remaining stones, although the lay-out and difficulty of the zones is different. Once all three Sankara stones have been collected, Indy must work his way through a final mine and mine-cart section, before making his escape on a rope bridge and facing Mola Ram for the final time.
inferno	Players walk around a 3-quarters perspective maze shooting at various enemies. After shooting an enemy the enemy's 'soul' (a dark version of itself) attempts to make its way to the top of the screen to an awaiting monster mouth. The player must touch the enemy soul before it gets there or a more difficult enemy is regenerated. Inferno's maze layout is somewhat similar to Crystal Castles, but without the wide changes in maze height. There seems to be only 3 or 4 'heights' of the maze, which the player can reach via small stairways.
inidv3cy	Initial D Arcade Stage Ver 3 &quot;is a car racing game with 3 different game modes:&quot; Legend of the Streets &quot;,&quot; Time Attack &quot;and&quot; The Bunta Challenge! &quot; on 9 different tracks. Each checkpoint you pass adds time to the total time limit The first person to cross the finish line within the allotted time wins If you run out of time or cross the finish line second, you lose.
initd	Initial D: Arcade Stage is an arcade racing game based on the Initial D franchise. It was the first in a long line of arcade racers to be published by Sega for Sega arcade platforms, this one seeing a 2002 release on Sega NAOMI 2 hardware. It was released in the US and Europe under the basic title of Initial D. It was not ported to any home consoles.
initdexp	Initial D: Arcade Stage is an arcade racing game based on the Initial D franchise. It was the first in a long line of arcade racers to be published by Sega for Sega arcade platforms, this one seeing a 2002 release on Sega NAOMI 2 hardware. It was released in the US and Europe under the basic title of Initial D. It was not ported to any home consoles.
initdv2j	Initial D: Arcade Stage Ver. 2 is the sequel to Initial D: Arcade Stage.
initdv3e	Initial D Arcade Stage Ver 3 &quot;is a car racing game with 3 different game modes:&quot; Legend of the Streets &quot;,&quot; Time Attack &quot;and&quot; The Bunta Challenge! &quot; on 9 different tracks. Each checkpoint you pass adds time to the total time limit The first person to cross the finish line within the allotted time wins If you run out of time or cross the finish line second, you lose.
initdv3j	Initial D Arcade Stage Ver 3 &quot;is a car racing game with 3 different game modes:&quot; Legend of the Streets &quot;,&quot; Time Attack &quot;and&quot; The Bunta Challenge! &quot; on 9 different tracks. Each checkpoint you pass adds time to the total time limit The first person to cross the finish line within the allotted time wins If you run out of time or cross the finish line second, you lose.
insector	You are a can of bug spray. Collect the jewels on the screen and destroy all the bugs.
insectx	Battle against the insect army with your special insecticide weapons. The Burgoid, a tribe of midgets with dreams of conquest, have turned insects into cyborgs and formed them into a vast army which is now on the move and intending to invade planet Earth! To wipe out these mega-insects - which are invulnerable to ordinary weapons - humans have created an insect-sized warrior called Yanmer. The warrior wears a suit, giving him special powers and wings that are more efficient than a jet engine. You are Yanmer, and your mission is to destroy the Burgoid Monarch and save mankind from disaster!
intcup94	The game contains both single player or two player co-op modes. Using the World Cup team of their choice, players try to win soccer matches within the timed period provided in order to advance through the game's seven levels.
inthunt	A 2D side scrolling shooter in which you take control of a small attack submarine and engage in underwater combat. The Dark Anarchy Society's forces threaten to destroy the earth's most important cities and only you can get past their defenses and destroy their secret underwater lair. In the Hunt follows the classic template for 2D shooters, with the added feature of being able to control scrolling speed. Includes seven levels of underwater action (and keep an eye out for threats from above the surface), upgradeable weapons, and two player cooperative gameplay.
intrepid	Intrepid © 1983 Nova Games. Intrepid is a game in which the player must use a 4-way joystick to take up control of a secret agent Intrepid whose objective is to enter an embassy, find and retrieve a secret plan, then escape as fast as he can. There are eight items that Spy 001 must find by looking around the rooms these doors lead to which are all worth 300 points when collected: a key (which unlocks the locked door on the fourth floor), a combination (which is needed to open the locked safe), an ID card (which allows Spy 001 to bypass the embassy's security systems without electrocution), a disguise (this allows Spy 001 to bypass the sentry, without getting recognized), an umbrella (which allows Spy 001 to jump off the embassy roof without falling to his death), a wrench (which is to sabotage the elevator, and trap the guards at the bottom of its shaft), a map (which shows the locations of the remaining items) and a pair of running shoes (which allow Spy 001 to move faster). If Spy 001 should fall down the elevator shaft, get caught by the guards, or get recognized by the sentry at the safe, he'll lose a life. If he should jump off the roof before he's opened the safe (but after he's sabotaged the elevator), it is physically impossible for him to reenter the embassy. Should this happen, the bonus timer shall immediately decrease to 0 and cost him a life. Once Spy 001 accomplishes his mission, he'll proceed to his next mission which has more guards.
introdon	Karaoke Quiz Intro Don Don! is a karaoke quiz game.
inunoos	Inu no Osanpo simulates the experience of walking a dog. Players first choose one of six breeds of dog to walk: Poodle, Pug, Pembroke Welsh Corgi, Shiba Inu, Labrador Retriever, or Siberian Husky. The difficulty of the game changes depending on the breed of dog chosen. After selecting a dog, the player selects one of three possible walking routes, each with a unique scenario. Route A, intended for beginners, is a walk to the pet store in order to buy dog food. Route B, of intermediate difficulty, is a simulated walk to a field so that the dog can play with a frisbee. Route C, the most difficult path, takes the player through a city on his/her way home from the dog park. Once a dog and route have been chosen, the walk begins. The goal of Inu no Osanpo is to maintain the dog's happiness long enough to complete the entire route. This is displayed in-game via a &quot;mood meter&quot; and the presence of musical notes around the dog's head. Players must move the plastic leash-shaped controller to steer their dog away from danger; such as traffic and larger dogs, and towards points of interest such as cats. The player must also avoid garbage and rotten food that is left on the road in order to prevent the dog from eating it and becoming sick. While the virtual dog is never injured, failure to keep the dog out of danger decreases its mood meter. In addition, players must move at the right pace in order to keep the dog happy. Walking too fast will drag the dog and decrease its mood, but walking too slow will cause it to become angry and tug at the leash. In some scenarios, the player must run quickly on the treadmill in order to &quot;catch&quot; their runaway dog. The game ends when the chosen route is completed, or when the dog's mood level decreases to zero. After the game ends, the player's score is calculated and the distance walked, amount of movement, and number of calories burned are displayed.
invad2ct	Space Invaders II &copy; 1980 Midway. Space Invaders II allowed for 2-player simultaneous competitive play (although both players could work together). Besides shooting the invaders, one of the goals was to destroy your opponent (either CPU or another player) and gain his ships!
invaders	The most influential video game of all time. A single player moves an armed 'base' to the left or right along the bottom of the screen and fires at the endless waves of aliens that tirelessly parade across the screen towards earth. There are 4 buildings (shields) at the bottom of the screen behind which the player can hide, but these will eventually be destroyed by enemy missiles or by direct contact with the invaders themselves. Player shots will also destroy shields. The descent of the aliens accelerates as they are eliminated, making them more difficult to hit. A flying saucer will fly across the top of the screen at regular intervals and can be fired for extra points.
invadpt2	Space Invaders Part II is the sequel to the legendary &quot;Space Invaders&quot;; Part II's game-play is virtually identical to the original game, with the player once again moving a laser base back and forth along the bottom of the screen, shooting endless waves of aliens marching downwards towards the player. Once again flying saucers cab be shot for extra points.
invasnab	Invasion - The Abductors &copy; 1999 Midway Games, Incorporated. There was a time, thousands of years ago when &#039;visitors&#039; arrived on earth and chose humans for a great experiment. They gave humans the ability to learn in order to watch them evolve and expand their minds beyond their primitive means. Now the experiment is complete and the &#039;visitors&#039; have returned to harvest their crop. At this moment, their great ships are arriving at major cities around the globe preparing to conquer and claim what is rightfully theirs... the human race. To stop the invasion you must complete 4 separate missions by defeating the invading aliens that are abducting and mutating humans, snatching monuments and creating havoc in the world. The fate of the plant is in your hands!
invds	Invinco is a game inspired by &quot;Space Invaders&quot;, with some innovation on the aliens: One row blinks in and out of view, another row's aliens roll so as to make themselves harder or easier to hit, and a 3rd row of aliens each take (at least) 3 hits to kill. A 4th row has aliens that turn into bombs, blowing up everything around them to make your job somewhat easier. Deep Scan is a sub hunting game.
invho2	Head On 2 is a 2-D maze racing game. You control your car through the maze to pick up the dots while at the same time avoiding the car, or cars, that are constantly trying to ram you. Successfully get through one maze and many more await you. This is good practice for freeway driving in the big city. Invinco is a game inspired by &quot;Space Invaders&quot; with some innovation on the aliens: One row blinks in and out of view, another row's aliens roll so as to make themselves harder or easier to hit, and a 3rd row of aliens each take (at least) 3 hits to kill. A 4th row has aliens that turn into bombs, blowing up everything around them to make your job somewhat easier.
invinco	Invinco is another game in spired by &quot;Space Invaders&quot;, this one includes some innovation on the aliens: One row blinks in and out of view, another row's aliens roll so as to make themselves harder or easier to hit, and a 3rd row of aliens each take (at least) 3 hits to kill. A 4th row has aliens that turn into bombs, blowing up everything around them to make your job somewhat easier.
invmulti	Space Invaders Multigame (c) 2002 Braze Technologies. - TRIVIA - Released in June 2002. - SOURCES - Game's ROM.
invqix	A compilation featuring the hugely popular Space Invaders (in color) and the game Qix on the same arcade cabinet.
invrvnge	Invader's Revenge is a simple two-dimensional shooter. You control your fighter to defend your supply against an endless stream of alien invaders. Once you clear out one wave of 6 invaders, another wave comes in to take your fuel. After seven waves of alien invaders, you will then be given the chance to dock with your base to refuel. Of course, you have to navigate the hazards to get to your base. Your objective is simple, prevent the aliens from taking or destroying your fuel supply.
inyourfa	In Your Face is a one-on-one (or two-on-two) half court street basketball game. It appears to be based on a previous basketball game published by Jaleco on the NES known as Hoops.
ipminvad	Released in January 1979. Known as the poor mans version of &quot;Space Invaders&quot;. It is like &quot;Space Invaders&quot;, with identical graphics. It uses a color monitor instead of a black and white monitor with a color overlay. It has the addition of the famous 'coffee break'. What's the 'coffee break'? The 'coffee break' is a unique feature in IPM Invaders whereas after every 3rd wave or pattern of invaders, the 'coffee break' appears. Irem was founded in 1974 as 'IPM Corp.' in Hakusan, Japan. Like most of their contemporaries, the company's initial purpose was to produce and rent out electronic leisure machinery to various sections of the entertainment industry. With the advent of arcade videogaming and the hugely popular &quot;Space Invaders&quot; (1978), Irem opted to move into the development and manufacturing of their own titles. They rapidly released their own 'invader clone', the aptly named IPM Invader. IPM Invader was a crude and shameless copycat of Taito's milestone, but yet the sheer popularity of arcade rooms at the time saw the game do well enough to convince the company that games were a viable business opportunity. In 1979 they changed their corporate name to Irem Corp., an acronym for 'International Rental Electronics Machines'. This would stand until the mid-80s, when it would then be changed to 'Innovations in Recreational Electronic Media'. For their first few years, Irem's output was average at best. If anything it could almost be considered poor: random invader clones and poorly produced action games disappeared amongst the numerous other titles of the day.
ippatsu	Ippatsu Gakuten (c) 1986 Public Software. - TRIVIA - Released in March 1986. - SOURCES - Game's rom.
iqblock	IQ-Block is an arcade puzzle game that challenges players to arrange blocks of various shapes and colors to clear rows or match specific patterns. Players must think ahead and plan their moves carefully as the blocks fall onto the screen, with each level introducing new challenges and increasing in difficulty. The gameplay requires spatial awareness and strategic thinking, as players must quickly decide where to place each piece to avoid filling up the screen. IQ-Block is popular for its simple yet addictive mechanics, rewarding players who can think fast and adapt to complex layouts. It's an engaging choice for arcade fans who enjoy puzzle games that test both reflexes and planning skills.
irobot	I, Robot is a 3-D shoot-em-up in which the player controls the &quot;Unhappy Interface Robot #1984&quot;; a servant robot who has become self-aware and decided to rebel against the all-controlling Big Brother and his ever-watchful 'Evil Eyes'. The game is set over a series of platform-based stages constructed from solid coloured blocks and to complete a stage, players must &quot;eliminate the red zones&quot;. This is achieved by moving the robot over all of a stage's red surfaces, changing their colour to blue. The colour scheme - including target colour - changes every 26 levels, however. So while the target colour is red for the first 26 screens, it becomes yellow from Level 27, blue from Level 53 and magenta from Level 79. In order to reach all of the platforms and surfaces, the Interface robot will need to jump. This must be carefully timed, however, as jumping is not allowed under Big Brother's strict regime and his Evil eye - sitting atop a pyramid at the back of the playfield - will open at regular intervals to watch over the interface robot. Should the eye be fully open - indicated by it turning red - when the robot is mid-jump, he will be spotted and destroyed, costing the player a life. Once all of the coloured squares on a stage have been eliminated, the enemy's shield is destroyed and the Interface Robot will need to be guided to a final, previously inaccessible coloured square at the back of the playfield. The Evil Eye is then zapped and destroyed. Some levels feature different background elements that affect gameplay, such as walls that must be shot and destroyed to reach coloured tiles, or indestructible moving columns that intermittently block access to coloured tiles, making timing difficult. There are also enemies to be shot or avoided, including birds, bombs and flying sharks.
ironclad	Ironclad is a side scrolling shooter developed by Saurus in 1996. Ironclad was first shown in its native MVS cartridge format at the March 1996 ACME show in Orlando, Florida. I saw and played the game at the show. We always knew therefore that at the very least, one proto was available on the MVS format. Although the game saw release on the NEOGEO CD system, it was never officially released in either the MVS or HOME cartridge formats. Ironclad was the most sought after of all the CD-protos because of its appeal to shoot 'em up fans. This was most likely why it had coincidentally caused the largest number of false claims; more then any other proto cartridge! 13 years later, in November of 2009, SNK finally released the native ROM data for the game and as a result we finally got the game and can now enjoy it forever!
ironfort	A top view multi-directional shooter tank video game. The players, take the control a tank, handled by four military warriors to choose, in a city and must destroy a variety of enemy tanks in each level and guard the base to complete the mission.
ironhors	Iron Horse is a horizontally-scrolling platform run 'n' gun game set in the Wild West in which the player takes on the role of a train-robber. The cowboy can use either his fists, pistols or a whip and must work his way along a moving train, killing enemy cowboys and collecting money bags. The action takes place either inside a moving train or on its rooftop, with ladders allowing players to move between the two. Player and enemy movement is on three planes and players can duck to both avoid enemy fire and shoot crouching enemies. The weapon option the player chooses at the start of the games significantly alters the way it plays, with weapons arranged by ease of use. The three weapons and their qualities are: The whip has good range and can knock out several enemies at once, making it the ideal beginner's pick. The pistol fires bullets that have longer reach and is the only weapon that can be used while still running, but each bullet can kill only a single enemy. Fists have the shortest range but can lay out several enemies in one punch with a domino effect. Double points are awarded for each hit. In addition to the main weapons, sub-weapons can be collected by killing special, box-carrying enemies. Lanterns create a wave of fire which burns enemies to cinders, bombs destroy everything within a ten-foot radius and lassos tie up enemy varmints.
irrmaze	The Irritating Maze on Neo Geo is a game where you control a metal ball through a maze. The goal is to reach the finish without making contact with the electrified ledges. To further complicate the task of the player, the 3 course of the game are enhanced with various traps and time is limited.
istellar	In Interstellar Laser Fantasy, your mission is to fly to distant worlds battling alien spaceships and destroying alien bases. Armed with lasers and bombs, you travel across alien deserts, through space caverns, and into bizarre wire framed cities to find and destroy the Delta UFO.
istreb	A Soviet air war game. Buy 2 minutes of play for every coin.
itaten	A shoot 'em up with an angel that has to make a constelation. Win the heart of a lovely angel who draws the beautiful constellations in the sky. A fanciful game of romance with a touch of fairy tales.
ixion	Ixion is a shoot 'em up game where the player has to collect letters for points. All the letters must be collected to reach the KAILO round. The player receives 500 to 8000 points for collecting gold letters. Enemies are worth 200 points & crystals are worth 1000 points. The KAILO ball heals tiles while the OLIAK ball destroys tiles. A bonus ship is awarded every 100000 points.
jack	This game plays a lot like &quot;Donkey Kong&quot; except that the controls are not quite as smooth. There are 5 screens to master if you want to help Jack in his mission. You do not get to play each screen at first, they are added on as you progress through the game. The first time through the game skips from screen 1 right to screen 4. The 1st screen is fairly simple, you just have to climb to the top of the beanstalk. There are a few enemies, but they can be defeated by simply tossing beans at them. You can find the beans scattered all around the stalk, and picking one up adds one to your ammunition count (or two, depending on the dip switch settings). In the 2nd screen, Jack manuevers through the clouds and attempts to cross the drawbridge into the castle, but lions and birds stand in his way. The 3rd screen has Jack climbing the castle stairway in a scene that was obviously inspired by &quot;Donkey Kong&quot;. Avoid the cat and the mouse and you can make it to the top. On the 4th screen you have to jump from platform to platform until you reach the giant's lair. There will be several treasures, grab the flashing one and try to make your escape. The 5th screen is the first one again, except that this time you are climbing down the beanstalk, and you have falling rocks to dodge, and the giant himself may even be after you (that one depends on the level). After making it back to your house you get to watch a little intermission before going after the next treasure. There are four different treasures altogether. The last one is the princess, when you have her the giant himself will follow you down the beanstalk, and you must chop it down to defeat him. After rescuing the princess the game starts over with increased difficulty.
jackal	Jackal is an overhead view jeep game for up to 2 players. The controller moves in four directions, button A fires your grenades (upgradeable to bazooka) and button B your machine gun which ALWAYS fires to the top of the screen. Your mission is to locate facilities where soldiers are being held prisoner, rescue as many as possible, and escort them to a safe landing zone where they will be air transported away. After that, you'll need to fight a boss battle against the enemy to progress.
jackrabt	A rabbit tries to collect carrots while being chased by weasels.
jailbrek	A mass prison breakout has occurred and the prison warden has been kidnapped in this sideways scrolling shoot-em-up from Konami. The player controls a lonely police officer whose job it is to kill the hordes of escaped convicts and, eventually, rescue the kidnapped warden. Each level also has a number of civilian hostages that also roam the levels and need to be rescued. The player begins the game with only a pistol, but 2 extra weapons, in the form of a bazooka and a tear gas gun, can be collected. The 'Weapon Select' button cycles through the player's weapons via a display at the bottom of the screen. When the desired weapon is highlighted, pressing the Fire button will select and fire the desired weapon. Hostages will randomly run across the screen and can be rescued by running into them. Should the player accidentally shoot a hostage, all extra weapons will be lost leaving only the pistol.
jajamaru	A fun platform action game. You control the little red ninja, named Jajamaru-Kun on his quest to rescue the Princess Sakura kidnapped by the Machiavellian Damazu-Dayuu. You must stop and fight against enemies to save the princess.
jambo	Players have to locate the animals for capture and then just like real rangers players have to maneuver their jeep to humanely catch wild animals! Once captured they return to base camp to examine and tag their catch!
janbari	Mahjong with a pachinko bonus game playable during each mahjong hand.
jangou	Jangoh (c) 1983 Nichibutsu. - SOURCES - Game's ROM.
janjans1	Lovely Pop Mahjong JangJang Shimasho is a strip mahjong game with extensively animated strip sequences. Mahjong matches are played against the members of an all female pop-band called 'VisKiss'. After defeating an opponent, the player is given the chance to play a mini-game to gain more points. Points can be spent at an item shop to buy items to help the player cheat in following rounds.
janjans2	Lovely Pop Mahjong JangJang Shimasho 2 is a strip mahjong game featuring matches against the four members of an all female music band called 'Tinkerbell'. After defeating an opponent the player is given the chance to play mini-games to gain more points to spend at a shop to buy cheat items. Compared to the original, Lovely Pop Mahjong JangJang Shimasho 2 has very sparsely animated strip sequences, in place of the lavish animated sequences of the first game the player is given the unique opportunity to control the camera by scrolling up and down the image with occasional cuts to a close-up view of the girls most intimate parts.
janputer	Janputer (c) 1981 Taito Corp. - TRIVIA - Janputer was released in March 1981. - SOURCES - Game's ROM.
janshin	Test your patience and skill as you play against a computerized opponent and try to beat it at the amazing and ancient Chinese game of Mahjong. In the fantastic Janshin Densetsu: Quest of Jongmaster you must keep a steely face as you take on the mightiest players of the underworld mahjong circuit. Match the pieces and outsmart your opponent to win and stack up wild amounts of cash!
janshinp	Mahjong Janshin Plus (c) 1996 Dynax Soft Div. - SOURCES - Game's ROM.
jansou	Jansoh (c) 1985 Dyna Computer Co., Ltd. - SOURCES - Game's ROM.
jantouki	A Mahjong game.
jchan	Features digitized fighters, the bosses are three different versions of Jackie Chan. Pretty funny game, responsive controls, a bit of Jackie 'engrish', loads of little videos and funny stuff.
jchan2	An enhanced update to Jackie Chan: The Kung-Fu Master (released earlier that year), Fists of Fire updates the combo system (introducing juggle combos and character-specific strings) while including a special downed state (reminiscent of some 3D fighting games, complete with pursuit attacks and wake-up attacks), a dedicated super meter, and all three boss variations of Jackie Chan playable from the start.
jcross	A motocross racing game.
jdredd	The game was not based on the movie - in fact, it was started long before the programmers/designers knew the movie. During its development, it underwent three name changes (two of which were completely unrelated) before finally returning to being a Dredd-based game!
jdreddp	Midway's Judge Dredd is an action game based on the classic British comic strip from 2000 AD. It never saw mass production since it failed its location test. Players control Mega-City One lawman Judge Dredd, out to clear the streets of lawbreaking creeps. Up to three players can play simultaneously, each controlling a differently-colored Dredd. The game consists of several different types of levels: the first is a Final Fight-style scrolling beat'em up in which Dredd takes down foes with kicks and punches while moving towards the level exit, with several boss fights against the likes of comic characters like the Angel Gang and robot insurrection leader Precious Leglock. The second type of level is a target practice shooting gallery. Seeing Dredd from behind, players must move a crosshair to shoot at holograms. The third type is a side-scrolling platformer, where Dredd must navigate floating platforms and elevators while taking out robots with his lawgiver gun. The final type is a variant of the first, but instead of beating up enemies Dredd must shoot them, with the goal being to stop Block Warriors from firing a mega cannon before a timer runs out. Visually, the game features digitized images of real actors and stop motion models for sprites combined with 3D-rendered backgrounds.
jedi	Return of the Jedi is a scrolling shoot-em-up based on the legendary Star Wars trilogy (specifically, the third film, 'Episode VI: Return of the Jedi') and - unlike its vector-based prequel - is rendered in an isometric forced-perspective viewpoint, similar to that pioneered in Sega's 1982 classic, &quot;Zaxxon&quot;. The ultimate aim of the game is to reach and destroy the Death Star and escape alive. Success is achieved by surviving an 'attack wave', which consists of four different scenes. Play switches between Endor and space-based scenes, with each one putting the player in control of a different vehicle from the movie. The scenes are based on three distinct locations taken from the original movie. They are: The forest moon of Endor, Attack on the Death Star, and Space battle. SCENE 1: Speeder Bike chase on Endor as Princess Leia. The goal is to reach the Ewok village alive. SCENE 2: Scout Walker chase on Endor as Chewbacca. The goal is to reach the shield generator. SCENE 3: Millennium Falcon attack on Death Star as Lando. The goal is to reach and destroy the Death Star power reactor. SCENE 4: Millennium Falcon escape from exploding Death Star. The goal is to escape the exploding Death Star. SPLIT SCENE: Play switches between scenes 2 and 3. The scenes loop for as long as the player has lives remaining; although to increase variety, the order in which they appear is randomised as play progresses. Each successive wave increases in difficulty.
jetwave	Jet Wave (c) 1996 Konami. - TECHNICAL - GX678 - TRIVIA - Released in June 1996. This game is also known as &quot;Wave Shark&quot;. Soundtrack releases : GTI Club c/w Jet Wave & Winding Heat Original Game Soundtrack [King Records - KICA-7751 - Feb 5, 1997] -
jin	A &quot;Qix&quot; rip-off, very slow paced, dull graphics, and sounds straight from &quot;Defender&quot;.
jingystm	Jingi Storm - The Arcade is a fighting game, with nine selectables male characters plus three secret characters. In the gameplay all the nine fighters have female companions, whose only purpose is to deliver the winning/losing lines at the end of each match, the particularity is that being defeated these, the girls are shown in sexy poses depending on how badly the losing player was defeated.
jitsupro	Japanese professional baseball game with fake player names. This is the arcade version of the popular NES baseball game.
jituroku	A mahjong game.
jjack	Jump from one place to another. Avoid hitting obstacles. Gather bonus items for points.
jjparad2	A mahjong game with 12 selectable player and opponent characters. At the start of the game the player selects his player character. Then, before every match the player selects his next opponent. Unlike in the original, Jan Jan Paradise, the player is allowed to select his character and opponent out of all 12 characters instead of just out of three characters at a time. Each character features three different strip images and one animated strip sequence. When the player defeats an opponent, the final strip image of the opponent is replaced with the animated sequence. But unlike in the original, the player is shown the final still strip images of each character he has defeated in a 'gals collection', shown after the player's game is over. When the player loses he is treated to the booby-prize, all of the player character's strip images are shown excluding the animated sequence.
jjparads	A mahjong game with 12 selectable player and opponent characters. At the start of the game the player gets his choice out of three randomly selected girls to be his player character. Then, before every match the player selects his next opponent out of the three randomly presented characters. Each character features three different strip images and one animated strip sequence. When the player defeats an opponent, the final strip image of the opponent is replaced with the animated sequence. When the player loses he is treated to the booby-prize, all of the player character's strip images are shown excluding the animated sequence.
jjsquawk	J.J. Squawkers is a scrolling run 'n' gun platform shoot-em-up for one or two players in which several residents from the peaceful village of Pistachio have been kidnapped. Most of the remaining villagers have fallen under a mysterious spell, making them violent. Players take on the roles of two ducks called 'Ani Karasukun' and 'Ototo Karasukun' who set out to defeat the enemy minions and restore peace to their village. The ducks can fire projectiles to defeat the abstract enemies they face, with their default weapon being tomatoes. Other weapons - as well as bonus and health power-ups - become available when certain enemies are killed. Available weapons include pumpkins, watermelon seeds, screws and slinkys wearing red sneakers. Each weapon has different strengths and weaknesses; for example the slinkys simply walk in a straight line until they either meet obstacles or the edge of screen, making it easy to deal with enemies from a distance. On the other hand, watermelon seeds can only be thrown a short distance but several are thrown at once. This effectively gives players a 'spread shot' and is more effective when multiple enemies are attacking from several directions at once. J.J. Squawkers consists of five stages with a powerful end-of-level guardian waiting at the end of each.
